BULKLOAD data/sortedData_2_10_100000.txt 100000
QUERY 274324065 371959864
QUERY 689931238 2021199097
INSERT 769136501 1546886947
QUERY 223049891 1623098948
QUERY 1719063375 1909350658
QUERY 953779629 352560792
QUERY 1152320608 1485748670
QUERY 1912698300 1911295257
QUERY 72090363 458654409
QUERY 1076786960 294424958
QUERY 1677037082 1393904029
QUERY 2032172495 1318394613
QUERY 2022245249 1587851813
QUERY 746312331 138163989
QUERY 1887223916 1589330821
QUERY 1708183343 1253747630
QUERY 1773782948 349427263
QUERY 73070398 572478041
QUERY 225218173 62634055
QUERY 1225114994 1645923877
QUERY 716425928 2066488327
QUERY 765626024 1921778464
QUERY 1387539957 1449084800
QUERY 272764105 1286089026
QUERY 484534928 9973190
QUERY 988770983 1085199827
QUERY 1147833882 1944772783
QUERY 322758602 2081802086
QUERY 1506144628 1017904227
QUERY 683744200 711929754
QUERY 219164303 2100541388
QUERY 1888123597 168074906
QUERY 734540405 886133447
QUERY 326082608 1077625459
QUERY 518807784 144931902
QUERY 751086272 843540178
QUERY 1824812139 1147706651
QUERY 483515842 900604640
QUERY 1098684651 1692075485
QUERY 1176302263 1347116772
QUERY 1691110280 780629049
QUERY 744987455 1472381890
QUERY 1483908901 390272375
QUERY 1590256477 289866423
INSERT 448009472 1345058654
QUERY 1583346435 534957499
QUERY 1470205218 1220806588
INSERT 1276677139 1004244329
QUERY 965730167 727082007
QUERY 294124046 1927203630
QUERY 1016841076 658925474
QUERY 983525803 1891050356
QUERY 87738386 1214488609
INSERT 324383675 1267452883
QUERY 905092065 60055528
QUERY 1336732667 2007394697
QUERY 1003055833 1180534676
QUERY 1792710637 2002756191
QUERY 2067841631 318621881
QUERY 1561021947 453602579
QUERY 645178760 421162977
QUERY 323354536 136703112
QUERY 520564253 1755056583
QUERY 1614967633 553381601
QUERY 852028133 646428527
QUERY 1379605560 275808662
QUERY 63206071 2020940659
QUERY 764812014 488383153
QUERY 822153594 1950234592
QUERY 40960035 928166630
QUERY 1906650286 206479633
QUERY 1406369706 2000903549
QUERY 1292413412 1794292538
QUERY 1146776715 1087919680
QUERY 1476153275 213975407
QUERY 672563970 849725352
QUERY 1709496211 1031355738
QUERY 592926664 158853401
QUERY 1011841506 896753202
QUERY 750173104 2083912735
QUERY 84997997 989811070
QUERY 2077730750 992506287
QUERY 361292160 1223527343
QUERY 264061510 701019577
QUERY 331665912 343147588
QUERY 502000989 41349965
QUERY 839622166 370894521
QUERY 890736080 784313709
QUERY 156423146 1837946665
QUERY 1926411641 1812718902
QUERY 1681872713 685852523
QUERY 1643272543 1461151053
QUERY 1840042385 2115857357
QUERY 9723674 88596651
QUERY 1889537797 1331565220
QUERY 1364216799 1279433621
QUERY 1116653774 130019956
QUERY 2088905610 15830790
QUERY 474708481 1271941199
QUERY 2109883537 2096624995
QUERY 1442454153 1874410275
QUERY 649702824 106869797
QUERY 919176092 1419264933
QUERY 606692641 232394643
QUERY 495204574 1513288096
QUERY 217553388 516449170
QUERY 1196972692 1682011099
QUERY 1814870154 334141727
QUERY 1322633623 1226351142
QUERY 1093295111 1275834809
QUERY 603093829 1530839807
QUERY 2051219775 140449011
QUERY 1872564487 96166820
QUERY 364478692 268303108
QUERY 430946684 1750100990
QUERY 237601489 324285210
QUERY 699640395 250369965
QUERY 1720185677 625040140
QUERY 687610651 275512196
QUERY 2040005388 1180915790
QUERY 2006102857 1401203511
QUERY 663034443 1181658941
QUERY 1698909484 1466300214
QUERY 147981246 691153522
INSERT 1458691770 1886069611
QUERY 866566950 1929009134
QUERY 574527234 394252401
QUERY 1926217484 165228597
QUERY 442066773 1055323998
QUERY 1904020761 405552675
QUERY 1201500504 350804118
QUERY 1139901474 1626276121
QUERY 1780453317 970516859
QUERY 130339702 1747629233
QUERY 1544520927 1131331139
QUERY 1792720213 404484811
QUERY 795481277 1286462915
QUERY 1183912267 1538128223
QUERY 1548844536 896792544
QUERY 1809908775 1832077979
QUERY 54983638 1238941151
QUERY 839086736 865532586
QUERY 1726736808 785892307
QUERY 1104599299 682436609
QUERY 384293262 256446485
QUERY 2107735108 1890191059
QUERY 1432114613 1067854538
QUERY 233286331 1028101740
INSERT 1361696109 1719451602
QUERY 556587486 1512640478
QUERY 2095989427 1793542035
INSERT 1590606070 1212323549
QUERY 2090913873 1992987882
QUERY 1024275655 739569960
QUERY 990688065 286831375
QUERY 48202253 26614892
QUERY 1667524970 740318563
QUERY 685432079 50918190
QUERY 2146907617 1065666874
QUERY 1384850524 2021176937
QUERY 105169183 2044044980
QUERY 636131292 2055681730
QUERY 831244208 1900889350
QUERY 745425661 396473730
QUERY 831883737 703977062
QUERY 1600356513 1228303237
QUERY 146486463 1958952730
QUERY 71134032 1657399316
QUERY 1082121294 137502172
QUERY 1438865740 1776088411
QUERY 2092657038 447014736
QUERY 1462576882 1384801000
INSERT 605032769 786755676
QUERY 239628541 1930523567
QUERY 2077010030 1404888571
QUERY 1476022603 244167918
QUERY 1798128567 873199920
QUERY 1097148064 1002357912
QUERY 947531302 274129972
QUERY 1736706854 1176812934
QUERY 1963568610 120987548
QUERY 274816978 1160946366
QUERY 1969694827 304526438
QUERY 726059047 597523327
QUERY 1470723247 1121972473
QUERY 1210210189 116489355
QUERY 1894519218 786039021
QUERY 1523138708 1159759763
QUERY 1248989429 564897689
QUERY 654970833 1013506644
QUERY 269544161 1870455982
QUERY 1512036207 1103410636
QUERY 77899462 520634316
QUERY 158042008 1963514585
QUERY 154322436 2124397533
QUERY 348300948 583513599
QUERY 885874560 1473288295
QUERY 339311291 201830229
QUERY 1116343108 170878442
QUERY 1619682108 1583840760
QUERY 245991018 287950431
INSERT 1150216773 2105259197
QUERY 1583761082 806986322
QUERY 763447433 2108785490
QUERY 1130867793 386431263
QUERY 2005336758 1579123553
QUERY 1044003125 73958037
QUERY 1348247116 386042284
QUERY 592456289 1176225844
QUERY 1075713464 50978433
QUERY 718297681 1801388296
QUERY 396467581 1476377155
QUERY 2025087043 1016773417
QUERY 734676516 1457074809
QUERY 324167850 1346589420
QUERY 488385666 1849681404
QUERY 1830539036 1290127955
QUERY 1148129857 1441151140
QUERY 1737518944 282828202
QUERY 572945873 1482878346
QUERY 142411198 1430230911
QUERY 739822072 953281501
QUERY 1055624883 1664378492
QUERY 1366576248 2139915907
QUERY 1958338143 754708450
QUERY 596516649 1189641421
QUERY 342556064 210865419
QUERY 373962913 797925695
QUERY 395906764 1716147403
QUERY 921407263 1569819946
QUERY 590937581 696741882
QUERY 1478346190 804411571
INSERT 1778757826 1154365
QUERY 1394050434 1532974869
QUERY 299537150 1889026923
QUERY 2030248890 1838293001
QUERY 1492850811 648488339
QUERY 757304980 616276474
QUERY 1207214055 1749370019
QUERY 291060513 1899664604
QUERY 934618834 2078480869
QUERY 18364153 591056115
QUERY 1468586637 1948296845
QUERY 1522655118 1320381773
QUERY 711645630 195740084
QUERY 1633815501 984220608
QUERY 586106979 688185584
QUERY 440366540 429809186
QUERY 933164085 443340945
QUERY 1765341212 310380127
QUERY 30493717 1631311560
QUERY 1485327682 1473413930
QUERY 749941704 587432551
QUERY 477572220 1906732115
QUERY 1986253757 2094308634
QUERY 1707504331 1459322147
QUERY 1418357705 404421126
QUERY 1556139328 459020246
QUERY 633498626 476247871
QUERY 581298914 939491353
QUERY 1880576322 289719146
QUERY 1453525329 779437117
QUERY 1208160328 1767457427
QUERY 212839005 985589057
QUERY 1893155245 531360438
QUERY 870305000 415522325
QUERY 1311819337 730378182
QUERY 1201041473 647337715
QUERY 478158786 233923116
QUERY 1082518196 754605250
QUERY 46766003 1084895481
QUERY 1431419379 620145550
QUERY 1473167855 1529737998
QUERY 473344455 1162391549
QUERY 1892769731 1253034890
QUERY 1214071602 2096303995
QUERY 2031487759 1837207069
QUERY 1281830857 1386418627
QUERY 1797250747 1492352861
QUERY 1959591132 1244724830
QUERY 626979180 86285505
QUERY 1214563925 33545423
INSERT 993963137 971832372
QUERY 1745938907 1209675502
INSERT 850720581 384471945
QUERY 2027542512 353880427
QUERY 1446908614 137492966
QUERY 2058822430 1662006343
QUERY 872279480 641741074
QUERY 1742064709 1474375007
QUERY 136864840 1865033882
QUERY 2146544466 360470302
QUERY 1925412009 2095340662
QUERY 1631803318 431033576
QUERY 1395669177 460119276
QUERY 1058442361 191369118
QUERY 867435402 1476168452
QUERY 803059811 1697292802
QUERY 1843727045 1248504675
QUERY 638256726 991567332
QUERY 1413535780 1782349715
QUERY 1236680060 194641313
QUERY 1591134998 911866696
QUERY 1546782758 1544181398
QUERY 1803983074 2026802911
QUERY 1470277170 1445491809
QUERY 599383674 285604710
QUERY 716385387 626138954
QUERY 1291663095 2090711644
QUERY 1074243718 22822985
QUERY 934689681 1430735393
QUERY 1786008104 418847499
QUERY 1204232447 101809081
QUERY 919564026 181187346
QUERY 442799186 1043434447
QUERY 552747828 1908277576
QUERY 972125383 1848520019
QUERY 645158430 2060082183
QUERY 1343333929 1304830546
QUERY 2054205886 23076002
QUERY 1388704090 113839656
QUERY 1534270590 1743233795
QUERY 639184594 4126664
QUERY 1912404241 221146090
QUERY 74175907 1577957485
INSERT 1488639966 535607235
QUERY 1878941164 700715769
QUERY 653097843 2073979041
QUERY 2053970454 1995129130
QUERY 518282858 825456904
QUERY 1464641499 1008305771
QUERY 783312629 167976932
QUERY 333195981 2020958671
QUERY 409082258 2032745913
QUERY 585978034 873492683
QUERY 254128264 2013467082
QUERY 855524202 1002448322
QUERY 1827905227 1217398335
QUERY 78220459 990244401
QUERY 418014610 1421264347
QUERY 778094698 1582992747
QUERY 1468255012 1082863859
QUERY 430253414 861543921
INSERT 99912891 1905600692
QUERY 613641246 1544827488
INSERT 1987448306 1225249067
QUERY 222828497 558558667
QUERY 1410005490 884360305
QUERY 1697515133 1412212573
QUERY 451905881 1259901660
QUERY 1625264411 818107796
QUERY 617526447 947163819
QUERY 254647438 1418213988
QUERY 2053999932 1264095060
QUERY 420687483 1669475776
QUERY 1346941484 628257755
QUERY 804950582 1938535336
QUERY 1050953348 1288842061
QUERY 77255362 1733987079
QUERY 211962239 2051509793
QUERY 2066121613 520579718
QUERY 2049575464 2084933802
QUERY 1031605150 807640763
QUERY 2023159745 1622595011
QUERY 1232168490 1909198049
QUERY 2009566064 635028686
QUERY 1558920747 1137236453
QUERY 1327346401 1254876728
QUERY 1775456446 1451547178
QUERY 639159497 2019936397
QUERY 680093513 1061031697
QUERY 1015925926 1310922426
INSERT 1584453157 495979157
QUERY 1549152771 856717762
QUERY 490819764 1976775680
QUERY 2008532428 916768482
QUERY 1484471830 519265989
QUERY 1158425486 1182438557
QUERY 1862532070 1063011231
QUERY 342744166 401626081
INSERT 1927197324 897605238
QUERY 299274361 1043576626
QUERY 1761250573 1089653714
QUERY 1207168170 1135388566
QUERY 472376749 557876160
QUERY 648912840 1498831648
QUERY 87522686 1098193842
QUERY 1187839364 322129044
QUERY 1219734282 1574961975
QUERY 471054953 1593285724
QUERY 559884572 1622649057
QUERY 610553976 644804323
QUERY 1390229130 79624231
QUERY 323275659 645119122
QUERY 1403227682 1960507482
QUERY 1264654973 1076903235
QUERY 504381562 743065576
QUERY 504830841 263836750
QUERY 1527355536 1216933459
QUERY 1861737783 386644975
QUERY 2113709002 1936391746
INSERT 289501013 434027220
QUERY 1924241540 1505498349
QUERY 622669674 1837223733
QUERY 194121647 401032933
QUERY 589900585 572712365
QUERY 2100067902 849747281
QUERY 564001416 2093619103
QUERY 2059844457 805274806
QUERY 1239302026 1584857906
QUERY 50286202 1479292123
QUERY 1723442781 981355204
QUERY 1382388137 1045639803
QUERY 1618352168 572452764
QUERY 1422200045 722948365
QUERY 1035536833 742944255
QUERY 1188104407 194055687
QUERY 1899874929 1363497242
QUERY 1854891063 1939325087
QUERY 1453242108 369995103
QUERY 598504787 275210846
QUERY 1003518947 1320235362
QUERY 61172919 1579525173
QUERY 924774002 1507927868
QUERY 1280699416 138225528
QUERY 1594084777 2034821605
QUERY 1147661848 1478793101
QUERY 1848788205 503185371
QUERY 1595917362 840999293
QUERY 1183444485 165915444
QUERY 1989818186 933105895
QUERY 2019749624 1711195927
QUERY 1849421455 528728576
QUERY 1204503521 1404043020
QUERY 954569234 680322207
QUERY 1457129694 1799668935
QUERY 886949138 555134053
QUERY 2024438574 1975201800
QUERY 1951082972 770508530
QUERY 1550488942 320841641
QUERY 224881114 371786900
QUERY 38157213 754029886
QUERY 1992865128 986478257
QUERY 421559130 1861040726
QUERY 1123112814 1883320963
QUERY 2035379182 148602824
QUERY 1554725062 997276125
QUERY 1461653012 1886811238
QUERY 1765686594 1050464003
QUERY 1644482003 181601486
QUERY 1500790714 286313498
QUERY 792909833 506628095
QUERY 242465410 876757853
QUERY 76065818 1605894428
QUERY 313312375 1646297457
QUERY 615868771 816333321
QUERY 1185210758 1244415132
QUERY 1197352298 915256190
QUERY 241315329 1994159651
QUERY 522986208 2141053186
QUERY 1260626448 1794645486
INSERT 1301029104 1861120616
QUERY 691855276 416404128
QUERY 1337569127 561481767
QUERY 280795443 1033962796
QUERY 39848341 37623446
QUERY 466229823 2047395536
QUERY 138725339 490550648
QUERY 1765033625 1615330384
QUERY 1035418412 1232715038
QUERY 376716988 1788695218
QUERY 1805613091 144874089
QUERY 1584710873 993967637
QUERY 875101635 1985710265
QUERY 1661198389 1371602999
QUERY 531405899 204906158
QUERY 1032670819 684472834
QUERY 339489466 551017767
QUERY 192229337 12211097
QUERY 301538664 1796937326
QUERY 971762132 859007713
QUERY 273017200 2078834193
QUERY 543194197 2043916347
QUERY 807666391 797753522
QUERY 352667150 1624162219
QUERY 61346058 298156419
QUERY 310367517 673447550
QUERY 203799531 1167251905
QUERY 238433594 149080767
QUERY 2072617565 1480991858
QUERY 723834166 871254794
QUERY 1669008316 1194645449
QUERY 704973741 1131362208
QUERY 465180601 1733485179
QUERY 1741869378 1668393267
QUERY 1904467696 1770523846
QUERY 819496000 575670525
QUERY 628966950 1520982030
QUERY 1756283205 1596479744
QUERY 771151432 1186452551
QUERY 1244453596 196095815
QUERY 1046460777 1336777797
QUERY 487998586 2012106608
QUERY 1068511780 1515923084
QUERY 1589638020 995733333
QUERY 807795271 454060464
INSERT 1566111461 1816192937
QUERY 638052831 1382421047
QUERY 1105727951 1757394623
QUERY 1528666330 1771088531
QUERY 1903218190 1148859368
QUERY 262448938 1317706153
QUERY 63585478 437479771
QUERY 376557198 1602143486
QUERY 1937252067 1380149228
INSERT 427821250 615086627
QUERY 484757718 1446725783
QUERY 2031183213 674352501
QUERY 1131915633 1882119433
QUERY 277421728 1168963487
QUERY 509889433 449345292
QUERY 281551524 261138460
QUERY 50906879 88949583
QUERY 704036210 410536291
QUERY 913053174 2122183465
QUERY 1462461833 98409997
QUERY 607180343 85502117
QUERY 1904611379 1345949052
QUERY 1795294344 287297769
QUERY 307571472 256804978
QUERY 1806720168 2021477009
QUERY 1537698113 2023438
QUERY 1395136018 1750712634
QUERY 666699424 1276330527
QUERY 116174031 1297696446
QUERY 868238348 344710555
QUERY 1535337931 944701164
QUERY 1035418412 1232715038
QUERY 581064629 1613704862
QUERY 1615728300 1424253111
QUERY 1551318946 1374567112
QUERY 1268632557 145376088
QUERY 1546520051 2000824071
QUERY 1101380584 1138903771
QUERY 2031855881 498983339
INSERT 2123251098 1470352764
QUERY 2051417393 427380217
QUERY 354217284 1026418235
QUERY 566288763 1493003521
QUERY 1278722952 1888823265
QUERY 1287859668 2073062219
QUERY 1026959156 1139298217
QUERY 1184812754 1642661448
QUERY 1934488971 845165899
QUERY 1981583244 1534665161
QUERY 831311467 1757778528
QUERY 532495011 415675634
QUERY 1719152147 974617090
QUERY 1566288819 1371499336
QUERY 1314736895 792612150
QUERY 1640267923 1090100949
QUERY 726346336 737973445
QUERY 105629727 1834922918
QUERY 1320389060 325911246
QUERY 1279459366 1090655158
QUERY 2009076611 193185670
QUERY 739946984 1301856237
QUERY 537000405 2124343238
QUERY 779942290 1072410054
QUERY 340563072 353673391
QUERY 1827540396 1170444621
QUERY 1628834882 2107945374
QUERY 2082882705 1192775054
QUERY 1713310040 1831842092
QUERY 639724633 1941355918
QUERY 998071251 771934511
QUERY 1863800877 1622757916
QUERY 1683504226 1467225632
QUERY 490186605 1865385239
QUERY 974314244 1708043153
QUERY 1790944427 977051348
QUERY 1740463321 1889454373
INSERT 1486203626 1050200635
QUERY 2048271886 472996228
QUERY 1215039087 1435287040
QUERY 961321466 1178483288
QUERY 1597214613 794954081
QUERY 61346058 298156419
QUERY 762058198 552966516
QUERY 912376252 888676217
QUERY 506859417 715935745
QUERY 781525039 614697201
QUERY 1111645191 1735508156
QUERY 1826854191 891650635
QUERY 1419311365 1660983833
QUERY 1966785975 1876168240
QUERY 249066617 1929947747
QUERY 951930327 1755947383
QUERY 324399481 1727629808
QUERY 867282447 1805403186
QUERY 1384171348 271941720
QUERY 1104561852 915711850
QUERY 798602411 1062433185
QUERY 489088593 1293278835
QUERY 1565318961 672206214
QUERY 1202536057 1884792657
QUERY 1464938818 172300676
QUERY 1663073014 311974464
QUERY 8547113 896314290
QUERY 168776408 1194886441
QUERY 574244678 1802288181
QUERY 710365785 1745749931
QUERY 1192338605 1067773559
QUERY 805082569 348380392
QUERY 1680687005 1090438014
QUERY 734719372 942157857
QUERY 891545232 554684632
QUERY 1749571073 1175922625
QUERY 1043965807 426701480
QUERY 236361657 1221346537
QUERY 44900460 402357698
QUERY 1951502097 1325523402
QUERY 2070000913 281798622
QUERY 633483902 1366056653
QUERY 1631092648 724143482
QUERY 1369602726 1630634994
QUERY 1521544328 1373922717
QUERY 1421799270 286164773
QUERY 143240188 1118440316
QUERY 1388924037 1893730399
QUERY 741660963 511048293
QUERY 532880224 311596217
INSERT 2127694496 2013385393
QUERY 1690972522 221839855
QUERY 1871241982 1411141838
QUERY 1913485186 1344764609
QUERY 1488004798 2069734007
QUERY 301538664 1796937326
QUERY 1010398335 985582939
QUERY 703131593 1323917947
QUERY 312736623 1425903646
INSERT 1411464264 1872792753
QUERY 1367209095 1589513899
QUERY 1137989960 287983910
QUERY 1775988708 462550811
QUERY 1835615423 321532820
QUERY 1610814501 2008065159
QUERY 2051594752 1887439702
QUERY 566867260 1301684655
QUERY 579035711 1530748610
QUERY 1055014768 930523540
QUERY 1759875081 1269485969
QUERY 755301089 1345020289
QUERY 387237121 2097244231
QUERY 1957825743 463934824
QUERY 506914891 1182902434
QUERY 1574798242 30612232
QUERY 428674782 1454580282
QUERY 719095662 1631307787
QUERY 840609985 1058387245
QUERY 1498617647 669908538
QUERY 1325971995 197505326
QUERY 334912272 1687156225
QUERY 618649260 1307894943
QUERY 1051527998 61535680
INSERT 367018033 489010630
QUERY 82173109 1105816539
QUERY 1499981200 215723966
QUERY 309766496 457676440
QUERY 394734722 586889434
QUERY 1136116104 1056967474
INSERT 1332973855 1317711687
QUERY 1005770494 1625895717
QUERY 1992913751 1918897117
QUERY 979519762 1621473301
QUERY 2042744428 2056796100
QUERY 508377528 310734743
QUERY 679668787 818723923
QUERY 1954840027 845075537
INSERT 1140330234 15303576
QUERY 1021074070 1902091368
QUERY 1747521471 1799268647
QUERY 1591409321 114665388
QUERY 774329346 799946443
QUERY 756825105 579316706
QUERY 1863542711 1916541094
QUERY 505223450 854125311
QUERY 1540550689 669427480
QUERY 2003645831 1961734538
QUERY 1775678904 309473749
QUERY 1646478179 1725138377
QUERY 1623260465 957901026
QUERY 1142930164 2133584523
QUERY 1077016183 785319733
QUERY 228217069 551201745
QUERY 1863829317 2088442650
QUERY 2064852907 1861613209
QUERY 1677100856 1594401446
INSERT 799751125 840526154
QUERY 1886140133 1339632483
QUERY 563975871 758604570
QUERY 600231357 586882666
QUERY 208129678 2128697731
QUERY 1437842005 732960871
QUERY 1748349614 1276673168
QUERY 1434053809 1964110829
QUERY 1455293054 1798899881
QUERY 991048716 1631025671
QUERY 2086067405 457568985
QUERY 50496374 1229437021
QUERY 1232515270 433977767
QUERY 398007353 1513381978
INSERT 1817268769 1540284095
QUERY 677884549 1874272352
QUERY 1316206181 2134474794
QUERY 509103893 2014611815
QUERY 937558955 629593614
QUERY 611911187 23996178
QUERY 137560093 788207316
QUERY 47061368 650238000
QUERY 857490000 454333378
QUERY 121142709 1436311436
QUERY 1114704026 1347999068
QUERY 1215127235 1668174631
QUERY 959360265 1015278182
QUERY 1122545 722199669
QUERY 1749806046 1495197840
QUERY 2145435840 1081305390
QUERY 601160317 1096240160
QUERY 246039339 336036629
QUERY 2035379182 148602824
QUERY 30468741 529402764
QUERY 1544680946 1323543225
QUERY 1654844049 995097051
QUERY 1564663865 578517459
QUERY 1715870325 730645991
QUERY 1759919474 94121287
QUERY 123361071 1011325825
QUERY 1896583248 806900586
QUERY 1336303350 1417517720
QUERY 1472595459 972551867
QUERY 1808134502 1897106162
QUERY 1446382575 573103800
QUERY 1506095608 440951453
QUERY 1204275569 1190668363
QUERY 1589330821 1394290500
QUERY 53707438 314261206
QUERY 100558531 1271646602
QUERY 127052251 64564349
QUERY 2004954444 662127308
QUERY 1951994555 857509997
QUERY 954080176 2127552286
QUERY 182593970 752896133
QUERY 600831189 1177626938
QUERY 1290488768 2080870329
QUERY 1820782794 1419449003
QUERY 1527297285 1722365741
QUERY 237009401 360691104
QUERY 1218201101 1596468797
QUERY 1095052351 725095283
QUERY 1424321892 1857300821
QUERY 882825097 198960466
QUERY 630668850 246247255
QUERY 202562798 1953270886
QUERY 1161161689 1283746819
QUERY 841654420 1570426945
QUERY 1986508518 1458776818
QUERY 139943505 1726930078
QUERY 1633527612 263298964
INSERT 368869061 462259431
QUERY 629037203 992896776
QUERY 18048602 1678680926
QUERY 481770112 311450225
QUERY 937959310 768019587
QUERY 1713258270 1573363368
QUERY 1357368210 295182713
QUERY 1928710325 965281834
QUERY 1682889895 1486274794
QUERY 7124483 1840108561
QUERY 793725694 1632696324
QUERY 1944146549 1170831329
QUERY 1738500606 1133592539
QUERY 203533596 296586962
INSERT 1560901806 591769675
QUERY 1433102829 1887658390
QUERY 395544511 88323751
QUERY 273224649 60332866
QUERY 1554237716 254600174
QUERY 545765820 164770276
QUERY 213213171 568275358
QUERY 1414647625 1635905385
QUERY 2090429241 160103825
QUERY 1499852441 1288987231
QUERY 7021625 1906921147
QUERY 519949521 1236032953
QUERY 1490633127 741133499
QUERY 1381383501 699101157
INSERT 1381000590 1561967762
QUERY 563420979 2010725045
QUERY 1511828597 1439894590
INSERT 1827770543 792263383
QUERY 764438410 1475149376
QUERY 29860596 960188534
QUERY 1428599055 600491476
QUERY 1204678853 1454078058
QUERY 687595000 1267513466
QUERY 1918119273 1862617728
QUERY 1076281075 606466779
QUERY 1398730163 602711869
QUERY 1027063460 664812720
QUERY 205871639 1566401961
QUERY 1229184612 1921096609
QUERY 2000033062 1933084303
QUERY 1265405096 1643842843
QUERY 66715105 1116123282
QUERY 1722590061 1110086023
QUERY 1712797893 1027969406
QUERY 435133092 88806644
QUERY 1655208605 1365976435
QUERY 1118244687 975389802
QUERY 1514162703 1382498890
QUERY 1884761517 1937150232
QUERY 905789866 1158495683
QUERY 121098059 699069657
QUERY 1727039063 296770710
QUERY 385577354 962987113
INSERT 2040785959 181479900
QUERY 1054783075 2065872983
QUERY 1137629019 888516510
QUERY 679216417 1697500770
QUERY 462611493 539568641
QUERY 1304864324 1184881355
QUERY 1655401581 161354207
QUERY 480732166 1861039073
QUERY 1227448263 1621106833
QUERY 1366983643 888151535
QUERY 1464979884 19052397
QUERY 1337184188 1246466226
QUERY 1164551729 992417950
QUERY 844706218 2108594309
QUERY 1996894191 1470323210
QUERY 1212462433 887041050
QUERY 472356763 1541021133
QUERY 336001457 871357170
QUERY 890409568 368451275
QUERY 1614917502 2117349927
QUERY 123684941 293062553
QUERY 1005261478 1993764620
QUERY 372495213 374658836
QUERY 1884887803 2087590103
QUERY 1847128187 1750950856
QUERY 474824379 1811854747
QUERY 333927250 1376177762
QUERY 480298490 1398295499
QUERY 1532360306 212101592
QUERY 388803527 1386755773
QUERY 1365441630 924778185
QUERY 1322640496 1521419593
QUERY 1877565100 1265204346
QUERY 1157702075 693943325
QUERY 487155512 799886020
QUERY 1981038944 579098206
QUERY 257379708 2032541325
QUERY 252652554 208085389
QUERY 1132863574 729876253
QUERY 950812685 412060850
QUERY 1471476291 1983576394
QUERY 902785079 880690742
QUERY 55324407 1027532710
QUERY 479511110 1664639634
QUERY 1549697311 1262243449
QUERY 1734575198 1973594324
QUERY 755835882 1846416722
QUERY 1451302765 169135655
QUERY 1735735998 1408825589
QUERY 1836906369 1904569742
QUERY 1811288367 1482666597
QUERY 523988578 1210890060
QUERY 2097319691 855465149
QUERY 1053005207 1329862866
QUERY 980356728 932862806
QUERY 1887059979 533170878
QUERY 963729194 672191424
QUERY 1421141817 800686565
QUERY 507749334 494722262
QUERY 1641846849 1494904506
QUERY 374466436 1966510629
QUERY 1148889847 1528899159
QUERY 1875310832 309351446
QUERY 407846329 30957895
QUERY 531990218 1274148598
QUERY 521865454 620402101
QUERY 67236452 706182985
QUERY 53603843 1653453131
QUERY 1472480113 806308060
QUERY 187723571 796887361
QUERY 1722410636 974874265
QUERY 1961898471 13510074
QUERY 864434699 1295472501
QUERY 273683402 1000080523
QUERY 1192195472 868043724
QUERY 374013207 1962153690
QUERY 620978102 1381927872
QUERY 31331585 676984437
QUERY 206587497 220723533
QUERY 1448319193 1759058707
QUERY 907047560 1186947690
QUERY 1672960177 2029911062
QUERY 750471138 1059596546
QUERY 874266588 1489857266
QUERY 724301490 996390003
QUERY 329837272 293036675
QUERY 168040616 1853784072
QUERY 1904545986 904402852
QUERY 1726836132 539858710
QUERY 422286125 415247396
QUERY 782200350 1949117729
QUERY 1128345952 973251980
QUERY 1969641983 1853334289
QUERY 586565787 206516690
QUERY 428716500 350799268
QUERY 1826288981 1370200618
QUERY 397487681 1455572937
QUERY 1870820333 19043884
QUERY 467924692 719873748
QUERY 968057363 949195434
QUERY 655046075 951839186
QUERY 1158355876 1363269644
QUERY 188258924 72217182
QUERY 2077329801 1904964877
INSERT 327333834 1213054166
QUERY 936390852 860437253
QUERY 94175459 777499999
QUERY 1955017807 188607127
QUERY 843653202 599246201
QUERY 1757602077 2099284329
QUERY 356341138 1845299958
QUERY 822835230 496762856
QUERY 1953849964 46293745
QUERY 2039877374 107692256
QUERY 1094652701 2116582778
QUERY 157706257 1361618911
QUERY 1987448306 1225249067
QUERY 576279545 349121784
QUERY 1052843476 669783118
INSERT 372969494 1828586554
QUERY 1642548899 1501252996
INSERT 229911266 1283404890
QUERY 1693768440 806764849
QUERY 991936004 1260571508
QUERY 2087763551 288013417
QUERY 1597848432 574596534
QUERY 2143410878 1073612335
QUERY 414953659 585355848
QUERY 72667509 699091867
QUERY 1461631505 820008456
QUERY 1027133246 43391666
QUERY 1129795758 1116426543
QUERY 2068224547 568122272
INSERT 1115953271 1842535949
INSERT 932257894 1065521315
QUERY 162030973 1864028304
QUERY 620381012 347050545
QUERY 649629321 4216652
QUERY 1532998202 228655255
QUERY 217331949 1262297872
QUERY 59058057 48012210
INSERT 1809599030 1516645272
QUERY 428862898 1127797728
INSERT 2137930354 1894778569
QUERY 488866622 1097981392
QUERY 1836359790 1261509609
QUERY 2104198490 1240178741
QUERY 951134141 2083793617
QUERY 256088972 1631160747
QUERY 1293276129 1864723456
QUERY 18659326 1480753181
QUERY 792814457 1534912702
QUERY 1380859251 885816064
QUERY 208989593 2096469135
QUERY 146716629 1226670598
QUERY 1162980567 1482796877
QUERY 966473976 1393315136
QUERY 1110554944 247854430
QUERY 1728607611 913060007
QUERY 1586196729 1412256079
QUERY 295442508 1596259424
QUERY 309583242 1849441271
QUERY 961783894 64491295
QUERY 551008693 896551633
QUERY 1845219082 1863043525
QUERY 2110897955 1629162497
