BULKLOAD Testcases/TC_5/sortedData_2_10_100000.txt 100000
QUERY 396583687 167610672
QUERY 1758856205 803602976
QUERY 1772299385 1528364823
QUERY 243297019 1992418260
QUERY 2086444255 997999536
QUERY 513139541 1442035498
QUERY 559484465 1436387962
QUERY 782402071 1923414154
QUERY 2091024826 255134848
QUERY 1058737824 174505453
QUERY 1560688159 341098719
QUERY 2000967892 234708672
QUERY 144412826 1026216467
QUERY 225295234 2112418484
QUERY 1881620753 1598750185
QUERY 195818253 2002344644
QUERY 1338927754 1808146343
QUERY 348495993 1954279708
QUERY 730863479 1968058414
QUERY 1051374222 427101050
QUERY 665407545 1797158615
QUERY 673936312 1685785732
QUERY 2105673478 1474605103
QUERY 1480132795 171767218
QUERY 528553995 722091125
QUERY 350372152 1491120735
QUERY 2058575090 31887471
QUERY 1613419745 1351120289
QUERY 864042507 1990598413
QUERY 430938552 618126721
QUERY 1403345733 1103804251
QUERY 213746667 1644277367
QUERY 1631918050 1070686641
QUERY 2000058227 532825101
QUERY 1488980700 1976961992
QUERY 996388843 1693199735
INSERT 707820898 2124456658
QUERY 702222962 2113136180
QUERY 407963258 1070659091
QUERY 1284405758 1112806642
QUERY 597241044 1259137304
QUERY 2068031371 553191495
QUERY 1869178499 1258668000
QUERY 628738314 1656475315
QUERY 1633448325 205086222
QUERY 624519202 362767779
QUERY 1433426870 435281971
QUERY 213913211 235839470
QUERY 746137945 1123641265
QUERY 1104038604 1886116554
QUERY 348062794 775538968
INSERT 1626039221 123008006
QUERY 1347362700 356161798
QUERY 1624581370 938982275
QUERY 224925497 1712656977
QUERY 1113261942 1919947742
QUERY 3184570 1109607281
QUERY 128922828 1306667756
INSERT 954656283 156485015
QUERY 1250577240 1447312992
QUERY 531134394 1349877412
QUERY 241528151 1945252495
QUERY 42793993 748202107
QUERY 1861464049 1829805258
QUERY 2074771918 2121531418
QUERY 164729986 636365518
QUERY 1369709228 1993018208
QUERY 976605725 310740951
QUERY 1597703110 1094375387
QUERY 783136312 1516577959
QUERY 680219853 538256476
QUERY 259052837 510717359
QUERY 287991129 559746170
QUERY 2100370794 1635493192
QUERY 2128357121 1060320323
QUERY 1508322637 1598204021
QUERY 1262155837 607858605
INSERT 1668150887 1675995001
QUERY 1439350176 1837053119
QUERY 1252359703 498484421
QUERY 346937007 1190277177
QUERY 1720060313 67213196
QUERY 1096168990 1858444431
QUERY 709896381 449334602
QUERY 701045799 910309478
QUERY 1441536199 314831565
QUERY 1840533771 1729024483
QUERY 268983434 363681150
QUERY 2130854317 1070478856
QUERY 1137692052 843112102
QUERY 95563271 1503494035
QUERY 189432117 234601042
QUERY 2142802598 147404343
QUERY 1426964151 865138176
QUERY 712042236 565066050
QUERY 962443766 1657636572
QUERY 2086677229 46179840
QUERY 1796494622 1291965240
QUERY 2063709306 1756490891
QUERY 751495178 841459588
QUERY 858035304 483799094
QUERY 2117077778 1054963562
QUERY 1870218793 1313890402
QUERY 1997478916 1186560438
QUERY 72959466 2132755115
QUERY 1277236707 1732134195
QUERY 2034931022 1854813352
QUERY 1902882367 1438007239
QUERY 1481835748 2081872982
QUERY 605219770 845251148
QUERY 249889650 270820898
QUERY 235695153 1041715624
QUERY 161683766 2099142014
QUERY 653058526 1804463319
QUERY 1511793024 841455985
QUERY 2120941868 2088417923
QUERY 168823373 1040198462
QUERY 1885449610 1002238192
QUERY 674515403 1913758124
QUERY 464291762 678217783
QUERY 1746625761 1597419124
QUERY 2086296009 804986220
QUERY 20238188 2111267757
QUERY 1246344849 19412743
QUERY 343600228 548970992
QUERY 769495411 111217596
QUERY 663873056 1617971392
QUERY 1950260325 687479218
QUERY 1023825759 484762729
INSERT 130740907 1811028581
QUERY 831796865 1991499911
QUERY 1555382818 1416688745
QUERY 1471556331 754686193
INSERT 2097283998 2004580511
QUERY 1975401102 149745150
QUERY 287152771 1963097739
INSERT 237460163 349487558
QUERY 349535838 245694699
QUERY 995143778 69550947
QUERY 615278357 1634141762
QUERY 884742406 360769192
QUERY 1500320430 19970247
QUERY 177201302 1500513811
QUERY 1687440138 1823011530
QUERY 31782749 1195488170
QUERY 1441182869 1009053282
QUERY 1078604229 1274955184
QUERY 434200293 1224513483
QUERY 1067471016 496671064
QUERY 477987380 2063819887
QUERY 1906695845 1528087343
QUERY 398383893 231314805
QUERY 83183067 1252555022
QUERY 1353808806 1646570236
QUERY 1720663798 175114223
QUERY 134708901 43330166
QUERY 540001230 1339394709
QUERY 1250427369 1335815923
QUERY 118963653 278779456
INSERT 517347547 510094261
QUERY 1936897236 683897004
QUERY 220129316 570191211
QUERY 1261692615 429456400
QUERY 564165302 518925356
QUERY 1058926586 2068664476
QUERY 981676329 719285808
QUERY 878947733 811842764
QUERY 1463158443 1846661822
QUERY 55557937 1835156349
QUERY 2078613106 171080049
QUERY 302672792 1091660865
QUERY 808727810 1570734070
QUERY 706764294 317350065
QUERY 1416325909 1472415128
INSERT 457120751 781844737
QUERY 1281818077 903478382
QUERY 466062564 682583583
QUERY 613713041 394104122
QUERY 1399246975 176642978
QUERY 1029627419 1393689339
QUERY 1558795597 165096638
QUERY 724109985 1698045579
QUERY 272394864 898929821
QUERY 1699212291 2036346637
INSERT 120987119 2087162528
QUERY 553391921 1595062495
QUERY 442219418 355020720
QUERY 1227849854 393587146
QUERY 1898750876 1112896239
QUERY 581572328 2019244987
QUERY 1001235608 2093261109
QUERY 540436140 264748748
QUERY 1456249294 1729778170
QUERY 1177357017 969034685
QUERY 1268751276 252463363
QUERY 1508122641 2102099232
QUERY 643652152 265129850
QUERY 795092436 76194982
QUERY 1197228538 1342016532
QUERY 1090182431 898524066
QUERY 1279110257 1662694055
QUERY 62082157 1876070184
QUERY 2106520629 1263888769
QUERY 292076094 954629198
QUERY 103624797 1939202774
QUERY 1654670116 589625150
QUERY 1779181215 1477124563
QUERY 1261520287 1986222851
QUERY 878824712 657148830
QUERY 353784260 858164064
QUERY 829695637 739948428
QUERY 1638643339 1013381769
QUERY 1862626618 1174623494
QUERY 1898406093 1734140915
QUERY 417006149 609920329
QUERY 2012382094 930914645
QUERY 942628880 326475178
QUERY 1184639242 1208156802
QUERY 1892170943 164775654
QUERY 1178157423 1227550916
QUERY 1394321651 950453250
QUERY 823008310 190389777
QUERY 1650226299 1259162938
QUERY 1368570639 1465151876
QUERY 17856978 997999015
QUERY 1224603761 1739960613
QUERY 2116233446 1640074710
QUERY 1641332326 1477167272
QUERY 1611178534 1139292878
QUERY 1598055708 923611985
QUERY 648999812 961673459
QUERY 605105068 2048551827
QUERY 708453059 1253832874
QUERY 1583580438 212924452
QUERY 1279955211 504403568
QUERY 391475172 1739565193
QUERY 1403936455 1181773536
QUERY 1639486732 1087100473
QUERY 813002263 1584482542
QUERY 1236977153 1391457025
QUERY 202576397 321415907
QUERY 782582252 961678185
QUERY 513409894 810317241
QUERY 1432236081 1938465251
QUERY 972755140 2090907884
QUERY 1123609397 1476068354
QUERY 1161618915 1933120473
QUERY 1492404711 1853049746
QUERY 1576879023 191700810
INSERT 211977627 1153378995
QUERY 1666788890 1755445505
QUERY 1040197938 894874565
QUERY 1867629705 917251160
QUERY 1830552601 627716130
QUERY 1366252537 856740201
QUERY 936770534 1161903975
QUERY 591299350 1303061985
QUERY 308957333 647868355
QUERY 226589672 737330898
QUERY 1552400864 343066093
QUERY 667514206 1978611836
QUERY 307733552 144633628
QUERY 2080153694 1024036297
QUERY 1381600466 2006676907
QUERY 1162255244 21678705
QUERY 226978524 1185414691
QUERY 1536020860 443377625
QUERY 561107022 951353107
QUERY 423485696 1708239418
QUERY 1030753436 987823787
QUERY 1207520277 1535453097
QUERY 1636411878 1528742595
QUERY 872574198 312315229
QUERY 476231938 88206737
QUERY 934476694 2090952483
QUERY 1403345733 1103804251
QUERY 269752569 198925107
QUERY 703012151 900827239
QUERY 534984303 874741497
QUERY 839729877 322071828
QUERY 159156604 1896421375
QUERY 711146267 206735245
QUERY 1891503011 1417085592
QUERY 1007785201 1416865368
QUERY 1130184294 1787885060
QUERY 1500649918 156561063
QUERY 353008653 1800931103
QUERY 125186595 311362087
QUERY 2137369967 1196268281
QUERY 555457710 1002848570
QUERY 721802260 669980182
QUERY 2084976111 759391018
QUERY 1777423646 532966955
QUERY 392951303 202151133
QUERY 1060216100 1243707094
QUERY 300909598 1593846523
QUERY 642631156 1464804665
QUERY 2114430185 560246516
QUERY 255019906 277369756
QUERY 2026031766 1350384181
QUERY 296176845 2013578682
INSERT 689128148 68246167
QUERY 1180370474 507682337
QUERY 144110525 2022402126
QUERY 607168304 602850693
QUERY 829950986 782357562
QUERY 1266794578 1738244351
QUERY 883420063 151600337
QUERY 1367087204 438107460
QUERY 1552961443 1809590343
QUERY 1991019666 1772375413
QUERY 343851860 1297180138
QUERY 260840234 1849287934
QUERY 713578958 1893935142
QUERY 1484695845 1249471521
QUERY 210754775 539176055
QUERY 107726120 751419609
QUERY 28341479 645053305
QUERY 828558007 2123621109
QUERY 991645357 282077026
INSERT 1252485591 2131364960
QUERY 1712348331 560589656
QUERY 1451323078 319815441
QUERY 528755418 24862453
QUERY 673615682 304558840
QUERY 1353729331 1978985911
QUERY 101447333 577923585
QUERY 732641194 1498630411
QUERY 1250116389 950621827
QUERY 1992604460 575686602
QUERY 1702627820 751239259
QUERY 2122810014 986642991
INSERT 1192373973 1040302665
QUERY 1481492158 74639493
QUERY 392829735 1129816470
QUERY 551901764 1777010290
QUERY 980615848 1948327449
QUERY 1793448261 1160018286
QUERY 2055520329 1419576993
QUERY 917845284 1222340314
QUERY 1731551930 136498594
QUERY 243173023 494234832
QUERY 897144025 96181603
QUERY 1873191893 1752674810
QUERY 1439103983 1053865577
QUERY 418065411 1662074734
QUERY 25713128 1501833582
QUERY 325075563 2138914044
QUERY 609952486 1519052841
QUERY 2036539897 739936465
QUERY 836118068 761098517
QUERY 2101766630 482623372
QUERY 1559801182 1125132644
QUERY 1462292310 966215949
QUERY 270344172 1591938944
QUERY 671615621 1190374226
QUERY 594357385 155343655
QUERY 415609222 77662532
QUERY 361439985 2075121860
QUERY 543435420 1753726928
QUERY 872963040 702807523
QUERY 290594477 1715699206
QUERY 228656832 262915844
QUERY 1271987313 397933048
QUERY 1445217880 987226383
QUERY 587567851 650354928
QUERY 577993140 942176750
QUERY 187769705 365684289
QUERY 1957575646 501751502
QUERY 1972526734 1674919057
QUERY 1174429403 2144737015
QUERY 566412929 757096406
INSERT 2011630809 1744322790
QUERY 1875493991 1610095505
QUERY 810480894 1795774160
QUERY 1655008212 1806641549
QUERY 45663531 2105210454
QUERY 601182992 1016413262
QUERY 947979094 496761955
QUERY 319358033 467002984
QUERY 526453342 1545133841
QUERY 1777621595 1242915274
QUERY 891205786 359460201
QUERY 1883072135 1205553567
QUERY 1212741281 1553585755
QUERY 685449242 1068175767
QUERY 294192089 1719522299
QUERY 501652851 1015942712
QUERY 413592905 804004161
QUERY 1247848310 91482899
QUERY 1795218249 709394344
QUERY 772298575 653874635
QUERY 1824104313 1855668557
QUERY 594456974 1997424286
QUERY 1815150235 917157808
QUERY 1933100520 152025690
QUERY 192706641 1108916279
QUERY 77182914 727290325
QUERY 429952542 1634503488
QUERY 1108734787 72877734
QUERY 1327888775 465517018
QUERY 753606556 1335595121
QUERY 1239754723 1097144726
QUERY 881315787 1961939320
QUERY 603364187 668218560
QUERY 2054693998 1016479489
QUERY 1421132661 829553778
QUERY 902431512 2074112397
QUERY 633659844 1394507957
QUERY 2106112142 1932587070
INSERT 399079775 514393519
QUERY 791321173 177111621
QUERY 957867260 858422372
QUERY 1631204755 1935690642
QUERY 948499133 1084182136
QUERY 1986613648 1368844415
QUERY 188542041 710289443
QUERY 206136816 1976012882
QUERY 192587756 1941099008
QUERY 1263245002 133306728
QUERY 1851951146 160134988
QUERY 1834985108 535653741
QUERY 1619835877 1617248736
QUERY 1209093033 1769060771
QUERY 1757640828 283835660
QUERY 1563032315 1303630129
QUERY 539697857 1920799426
QUERY 575213736 1671187920
QUERY 1204636233 368346236
QUERY 903999977 457260228
QUERY 2074508964 1347538168
QUERY 979111347 249589759
QUERY 854770894 1921094048
QUERY 999043534 148743003
QUERY 1407161852 285412272
QUERY 1329913517 45277277
QUERY 31309726 1134030748
QUERY 1250977635 1091624737
QUERY 2007396605 1381810133
QUERY 1631399892 1793671805
QUERY 1567282205 493144670
QUERY 2126990744 1544799139
QUERY 1830211411 1590535196
QUERY 956615803 44074585
QUERY 537461895 531427533
QUERY 1904205173 138801371
QUERY 1709574992 589877166
QUERY 1215039098 1585749109
QUERY 1421393766 343593245
QUERY 815647837 1185332604
QUERY 1660474079 149042533
QUERY 1594306115 890309200
QUERY 1326501953 1789337243
QUERY 351096653 914537160
QUERY 832950796 1164242786
QUERY 456715874 1863107843
QUERY 413447333 2074026958
QUERY 800967608 1159252291
QUERY 716532105 1938848424
QUERY 586439196 1070534699
QUERY 712388294 656200101
QUERY 1781369243 1557264980
QUERY 574024118 1421252054
INSERT 1030739992 1136876249
QUERY 155182945 826468531
QUERY 1864976410 1953751413
INSERT 1460400350 1008832863
QUERY 613005155 794772993
QUERY 277796139 2115830273
QUERY 569439101 2079848873
QUERY 2091427051 1591578931
QUERY 553042480 1550802595
QUERY 1589211136 248065577
QUERY 973825618 261476917
QUERY 1270309780 1162682757
QUERY 180772571 384587499
QUERY 1973122129 76204902
QUERY 2109869933 162434121
QUERY 1198633519 2051339147
QUERY 539381669 1728520501
QUERY 1074909979 72640468
QUERY 1240781833 2103143290
QUERY 1562718339 288426578
QUERY 1273083574 718369270
QUERY 394959717 661604261
QUERY 1995459565 710528604
QUERY 1901876189 1268981688
QUERY 654225439 908656210
QUERY 981296678 587949098
QUERY 987984680 1818381638
QUERY 279543265 55187119
QUERY 683501659 1371319205
QUERY 2032923466 1354406081
QUERY 723340606 1094449444
QUERY 1645558419 221089091
QUERY 675748654 1499165711
QUERY 399766413 2030609957
QUERY 722037449 750925303
QUERY 1314230852 791984431
QUERY 1309285838 870632513
QUERY 861843591 1442461138
QUERY 1206287671 749449851
QUERY 516542296 1950957767
QUERY 1302639830 9369816
QUERY 605828835 806582871
QUERY 976678069 1353238397
QUERY 973609489 2063319814
QUERY 522222718 1667088985
QUERY 1778927212 56715475
INSERT 837731235 806165327
QUERY 1322707623 1696174013
QUERY 269756194 569772428
QUERY 1050819923 1923290488
QUERY 1425390367 1321759121
QUERY 1486775248 536967139
QUERY 1059189857 1826799724
QUERY 1458243288 160769953
QUERY 966935280 78073376
QUERY 1016894981 614806493
INSERT 478093938 1562089710
QUERY 2118951680 1936268
QUERY 1305660759 1714491322
QUERY 1920737339 838399006
INSERT 741187584 432411932
QUERY 466623702 125014076
QUERY 273504952 1972947295
QUERY 2115106550 504317951
QUERY 982411889 1635983559
QUERY 478292429 1936609215
QUERY 1508611564 1279880657
QUERY 272662517 410886841
INSERT 1013850101 843298773
QUERY 803797444 351980516
QUERY 122758477 543084177
QUERY 1969609854 1786153115
QUERY 178720061 23837706
QUERY 1626421783 1890782810
QUERY 226334757 715759216
QUERY 728757459 2004607928
QUERY 700423053 337525992
QUERY 348495993 1954279708
QUERY 134654613 1656954677
QUERY 1873385189 1454397648
QUERY 1108738888 1803111661
QUERY 1501508973 714358770
QUERY 107735514 2090627837
QUERY 1740160672 1793656328
QUERY 1641426977 801067511
QUERY 9387123 1794568353
QUERY 596543852 761242778
QUERY 2067562512 242182903
QUERY 1057706970 2121018147
QUERY 11453201 1064751166
QUERY 1267056727 1326297258
QUERY 1393560630 956925940
QUERY 1553735970 147502037
QUERY 1871551960 1386115621
QUERY 910931513 1837443608
QUERY 247005308 94219212
QUERY 67753711 1277602175
QUERY 692695674 880167945
QUERY 1205149424 2076584819
QUERY 886027111 80618816
QUERY 839990871 1906957171
QUERY 317961167 613771419
QUERY 1750825294 2006554473
QUERY 364419416 1072579169
QUERY 1562818571 750049179
QUERY 645816616 923072492
QUERY 536694046 1716711092
QUERY 24454378 39288976
QUERY 1314374539 1750979159
QUERY 217266931 2083637019
QUERY 1301195695 1905321487
QUERY 1879405039 1400726221
QUERY 1316076340 43282579
QUERY 1165042522 2147241900
QUERY 2125808575 2004469701
QUERY 1411887069 126564329
QUERY 1877543488 308826171
QUERY 1581386482 1439027792
QUERY 891250891 337163767
QUERY 2061451418 2025052229
QUERY 2068334808 1990848529
QUERY 269752569 198925107
QUERY 1677662056 982820130
QUERY 39158150 904003347
QUERY 1212829518 510528124
QUERY 699833179 636426338
INSERT 440469032 836896056
QUERY 1228924689 1296316654
QUERY 582184383 307035283
QUERY 1169721195 1686070230
QUERY 9926310 459771869
QUERY 609458333 626210212
INSERT 378676323 1839039730
QUERY 107726120 751419609
QUERY 957536859 1431849430
QUERY 35229608 208637893
QUERY 790822276 1690135215
QUERY 328396806 1661654671
QUERY 2010796536 1498725206
QUERY 816349454 481435472
QUERY 615594309 1924478043
QUERY 428324210 357193473
QUERY 887184971 75804151
QUERY 218642647 243159222
QUERY 949296461 1599061930
QUERY 1945641966 1273461384
QUERY 1200364063 208266117
QUERY 1697023943 988553498
QUERY 1545998833 755300928
INSERT 1814033433 960302296
QUERY 1847487267 1563064
QUERY 1378660150 1900563450
QUERY 1911358309 1316783162
QUERY 663223275 259015013
QUERY 1456986469 1141778578
QUERY 660448524 177683224
QUERY 704594128 896026733
QUERY 1856329029 1556253518
INSERT 1556332649 1557816582
INSERT 31267200 1843821691
QUERY 1456852977 294736455
QUERY 2098846684 825558459
QUERY 1775823395 1759162583
QUERY 1609164455 970216480
QUERY 1506778530 408497199
QUERY 852366971 952865457
QUERY 57902710 541118634
QUERY 237456677 1134984230
QUERY 1737955601 1260874058
QUERY 374333780 1640401363
QUERY 1252080298 778681869
QUERY 784451570 1917202730
QUERY 1340447903 2020262462
QUERY 1391161900 1581290676
QUERY 83614312 14282543
QUERY 1603716029 1422581751
QUERY 1758940952 1466189175
QUERY 1065770145 1077367194
QUERY 1527282848 1882746298
QUERY 1987803042 1002804234
QUERY 1672393105 150081004
QUERY 1889909477 1517184201
INSERT 984609752 459273205
QUERY 134783394 998375076
QUERY 923388157 59377304
QUERY 1446248827 1536358109
QUERY 1001305827 700404867
QUERY 1178980326 2076116450
QUERY 1030728018 908472665
QUERY 1212088650 130950406
QUERY 1569938573 1355289848
QUERY 952529271 367153649
QUERY 365403555 491562011
QUERY 2027920120 1301602348
QUERY 783245901 990180753
QUERY 999668260 213557318
QUERY 2018027930 276074777
QUERY 1386740146 158869008
QUERY 920745047 1136584902
QUERY 991251554 699187838
QUERY 1316218066 1212485710
QUERY 2045929249 287754584
QUERY 1459026202 537170083
QUERY 891624554 1948397756
QUERY 76988885 1368689816
QUERY 835654511 314381803
QUERY 2082198411 1923333392
QUERY 898856133 1549336046
QUERY 891168621 2033361089
QUERY 173632025 1798085418
QUERY 1357552093 413845508
QUERY 491714498 741014343
QUERY 2109704160 1134362921
QUERY 327275941 10389222
QUERY 1933722614 310842334
QUERY 457684055 53010619
QUERY 1179495203 246005088
QUERY 1050655894 533566643
QUERY 1224367033 779708566
QUERY 1520722910 287113561
QUERY 1421476482 22250035
QUERY 1049424886 1672470077
QUERY 1372611166 2059510873
QUERY 1832649011 921074214
QUERY 515455923 1022647502
QUERY 946075577 1462566456
QUERY 1571553276 1250087882
QUERY 1537201443 338996682
QUERY 361246718 1105491423
QUERY 19776606 275722533
INSERT 1392387772 187749759
QUERY 152787604 295979269
QUERY 811435192 982027450
QUERY 390757947 865004212
QUERY 289073841 130620666
QUERY 573424931 1925855001
QUERY 1925794293 472126467
QUERY 403425916 708821453
QUERY 1207468086 1565538292
QUERY 1861517562 771386492
INSERT 525469106 1753413943
QUERY 2144171890 207649267
INSERT 1020543720 496723108
QUERY 184333323 71447137
INSERT 1097224531 1766040769
QUERY 362552914 1613665806
QUERY 1309830078 560869313
QUERY 462584166 1802511369
QUERY 1071996921 1656184292
QUERY 264233113 836589196
QUERY 110553116 411298397
QUERY 1629388148 39427558
QUERY 720049434 765404310
QUERY 1033692449 738783118
QUERY 785560118 759645622
INSERT 1248144284 414673343
QUERY 572098067 1178062258
QUERY 466655980 952535364
QUERY 748451418 402100885
QUERY 49770729 924350979
QUERY 1514144743 844594465
QUERY 1849956851 2057826372
QUERY 1172941323 1460388151
QUERY 562792278 1748424314
QUERY 584378374 62317038
QUERY 1368550278 164444893
INSERT 742651884 888013607
QUERY 1601845332 1989731655
QUERY 266691690 448051989
QUERY 150525192 1472602741
QUERY 1519138568 64721389
QUERY 299300593 443945452
QUERY 451228079 1254507213
QUERY 276388384 995988911
QUERY 187756522 442692523
QUERY 955683128 2120404707
QUERY 420973048 728495717
QUERY 366515679 1943733546
QUERY 768929080 1727567299
QUERY 357193898 465936620
QUERY 58530827 1447700869
QUERY 540436140 264748748
QUERY 2032643352 49192339
QUERY 412536215 1036771011
QUERY 280199574 1408373816
QUERY 607919961 1755855602
QUERY 291912458 1013888926
QUERY 854891278 1986707563
QUERY 1678580364 625394485
QUERY 1493001466 1548334286
QUERY 657480087 1742022804
QUERY 2006942296 1846238224
QUERY 50344639 773124448
QUERY 1866855706 2139013665
QUERY 1966610039 562096345
QUERY 1301866539 1833922468
QUERY 1484614361 1573115887
QUERY 843901953 44025680
QUERY 1786048484 1168272637
QUERY 867027213 873709563
QUERY 372858085 1218346286
QUERY 616659174 1956983471
QUERY 463275355 979881587
QUERY 972830057 1821201941
QUERY 1137213366 888913501
QUERY 1851544604 1764137430
QUERY 326525658 1116749163
QUERY 1432233188 420424842
QUERY 1265600458 2104643398
QUERY 746073781 37831433
QUERY 876684826 1115360316
QUERY 948938021 616192715
INSERT 2086151387 1505106216
QUERY 1375764929 986918848
QUERY 2107367201 479407708
QUERY 950586288 1352018111
QUERY 43263049 1381782949
QUERY 23970152 2112023569
QUERY 162142374 1419813541
QUERY 1487278922 884563329
QUERY 242185898 1179256915
QUERY 1307475196 158075548
QUERY 1823912296 178923036
QUERY 1530941148 1640126451
QUERY 298678840 373885953
QUERY 703613370 1543740430
QUERY 435499640 1899889088
QUERY 995610153 1950031300
QUERY 1874244153 1065212449
QUERY 828558007 2123621109
QUERY 1427056979 1257980178
QUERY 337671561 711020776
QUERY 165574135 175642185
QUERY 1945727329 1389301030
QUERY 905642917 1499486505
QUERY 1107689624 2110084973
QUERY 192868874 867928646
QUERY 49381840 1203456746
QUERY 762799107 1962199233
QUERY 1091476820 1779058817
QUERY 1535545923 1993617155
QUERY 1882571581 1609349429
QUERY 1641245140 1705112031
QUERY 869700019 1278035777
QUERY 919865359 1680967787
QUERY 1185786715 888160462
INSERT 1948585822 702876047
QUERY 309518871 665418244
QUERY 1529888621 189581462
QUERY 680431759 609929779
QUERY 1783660239 360927570
QUERY 2113605689 1591246486
QUERY 170480241 619364086
QUERY 1788230125 1656050000
QUERY 211442399 1400643622
QUERY 22974271 1096020401
QUERY 1199991491 2133153613
QUERY 595599745 532842962
QUERY 893770532 72898627
QUERY 2111875128 390670161
QUERY 1673292043 1011203794
QUERY 580764895 1312880388
QUERY 1334442348 905290164
QUERY 2078935210 1715740720
QUERY 877209704 1330336758
QUERY 451927362 1450656863
QUERY 1778146495 161078984
INSERT 979080776 1272693291
QUERY 798501687 1026273562
QUERY 1546043708 1496711662
QUERY 1115293580 485450468
QUERY 1002084496 1710519773
QUERY 2103909674 1411329437
QUERY 485365532 563321122
QUERY 91793057 2013021011
QUERY 1621907141 482714210
QUERY 386922229 1243536599
QUERY 353098441 1272823305
QUERY 1021836736 2027137501
QUERY 782381495 1906081069
QUERY 5147843 934241439
QUERY 1629828110 469091957
QUERY 502975199 680213714
QUERY 459455774 183959806
QUERY 414978417 712400577
QUERY 947413003 1816628574
QUERY 1024120525 255231968
QUERY 365223091 2107397127
INSERT 1001681866 358673575
QUERY 1988501685 573687865
QUERY 1369184761 543451736
QUERY 317517679 1195821558
QUERY 1281434239 109398496
QUERY 1735636775 672638298
QUERY 1639614249 484128845
QUERY 379342971 195340182
QUERY 323905365 1912156893
QUERY 730602740 457366051
QUERY 674159925 2026063969
QUERY 1568246475 1534640432
QUERY 65597701 1404002206
QUERY 1331998874 1949618054
QUERY 1760410637 1593501715
QUERY 1664018819 481206122
QUERY 638120997 179554795
QUERY 693887626 398440755
QUERY 1387960047 742144034
QUERY 129300818 1966968846
QUERY 1152745967 1443116674
QUERY 693486860 1387387376
QUERY 322557764 2006364381
QUERY 975309713 1863418544
QUERY 988000657 511601032
QUERY 710841497 778889036
QUERY 1229777390 461673126
INSERT 1359078208 281158324
QUERY 1504645728 1916959537
QUERY 462962749 1233851086
QUERY 2067256530 1283321966
QUERY 175649438 520678195
QUERY 1145006912 1076980996
QUERY 1535674955 934058739
QUERY 219608616 1640403359
QUERY 332969059 239667544
QUERY 1802089881 1792855461
QUERY 1118351269 1912579258
INSERT 1038124151 1048417577
QUERY 1067628059 961010316
QUERY 315048580 2074942156
QUERY 63841455 2067626077
QUERY 1340091262 8965804
QUERY 341934863 498285150
QUERY 507428584 1894171314
INSERT 979534766 865038935
QUERY 1617355282 84823005
QUERY 1939859262 1410626502
QUERY 1155199195 1591966013
QUERY 884145886 578041115
QUERY 809423050 1085862450
QUERY 1801802144 1583892848
INSERT 1862338395 1817212305
QUERY 267067391 609625261
QUERY 1609933977 988828291
QUERY 695408364 649517250
QUERY 1804716445 13524578
QUERY 1669332046 1682401948
QUERY 1625696004 120172757
QUERY 1682463804 48528008
QUERY 1860755709 1550231074
QUERY 862649627 1722390517
QUERY 2104725610 329208160
QUERY 978725410 1891672440
QUERY 376339856 75247012
INSERT 1427045416 767781876
QUERY 1112713365 31452952
QUERY 647138452 638616966
QUERY 7303740 990775834
QUERY 1110882349 1328641958
QUERY 1242028906 1161559627
QUERY 669058141 1342138225
QUERY 1889744988 1480635443
QUERY 100933671 1108734926
QUERY 1140187878 764116955
INSERT 706620987 1053164029
QUERY 804517915 852475559
QUERY 1530477674 1828524277
QUERY 130926172 399814947
QUERY 2094054347 1029474243
QUERY 1662271362 806199031
QUERY 1040171820 30196499
QUERY 1170384378 137846320
QUERY 1496304182 472367582
QUERY 1863835570 1142081708
QUERY 2042258360 144751615
QUERY 544566562 1874172826
QUERY 783584985 1996834416
QUERY 1781856223 630906085
QUERY 1928996246 136847517
QUERY 1871317131 581726656
INSERT 1341245733 1592272815
QUERY 412912126 1152005922
QUERY 1046780634 981794241
QUERY 1526360803 1676325312
INSERT 948849830 1489061518
QUERY 1130106092 786003891
INSERT 1768765790 1460548286
QUERY 93944242 1486822680
QUERY 304288059 1391767811
QUERY 422908878 1996832788
QUERY 26311506 1765070016
QUERY 690067886 1620622901
QUERY 1458424410 353183294
QUERY 1976473266 789232685
QUERY 102297324 1729852275
QUERY 1069191307 1015333204
QUERY 1770290827 1670179096
QUERY 617206207 433497797
QUERY 533490951 804959372
QUERY 1708171272 2138058052
QUERY 1996250448 844883737
QUERY 654053302 1624881089
QUERY 2107454010 42811888
QUERY 1885540966 431955614
INSERT 1051146971 169096158
QUERY 1790255373 346184084
QUERY 1668306980 129865966
QUERY 2086151387 1505106216
QUERY 984057777 1167153468
QUERY 2069768523 1304247409
QUERY 1132861322 201193637
QUERY 1296208157 65473965
QUERY 30989948 1243167793
QUERY 338402005 1623670938
QUERY 77120810 1912911872
QUERY 1789009516 340715142
QUERY 1466531705 242097590
QUERY 1091476820 1779058817
QUERY 1526472187 1188952950
QUERY 1201262707 1104302301
QUERY 717703147 486486552
QUERY 373820511 1367662463
QUERY 1081282703 1235999033
QUERY 812182466 597377324
QUERY 427394260 838843415
QUERY 2100120726 413336168
QUERY 570471764 714083234
QUERY 1688188114 1057406718
QUERY 1049922190 620345678
QUERY 1536851827 625579645
QUERY 477186699 2049226819
QUERY 1365180457 801044405
QUERY 1211565248 870869021
QUERY 1867605044 1528244607
